Fecha,Super 95,Super 95 (Sin imp.),Diesel,Diesel (Sin imp.),Diesel Cal.,Diesel Cal. (Sin imp.),Pais
2009-10-26,0.98,0.431,0.938,0.445,0.564,0.445,Letonia
2009-10-19,0.968,0.42,0.925,0.434,0.551,0.434,Letonia
2009-10-12,0.98,0.431,0.923,0.433,0.55,0.433,Letonia
2009-10-05,0.981,0.431,0.925,0.434,0.551,0.434,Letonia
2009-09-28,0.999,0.444,0.935,0.441,0.56,0.441,Letonia
2009-09-21,1.014,0.456,0.945,0.448,0.568,0.448,Letonia
2009-09-14,1.025,0.464,0.961,0.461,0.584,0.461,Letonia
2009-09-07,1.026,0.464,0.954,0.455,0.577,0.455,Letonia
2009-08-31,1.031,0.47,0.96,0.461,0.583,0.461,Letonia
2009-08-24,1.035,0.471,0.964,0.462,0.585,0.462,Letonia
2009-08-17,1.029,0.466,0.943,0.445,0.564,0.445,Letonia
2009-08-10,1.021,0.459,0.935,0.439,0.557,0.439,Letonia
2009-08-03,1.004,0.447,0.918,0.426,0.541,0.426,Letonia
2009-07-27,0.989,0.435,0.904,0.414,0.527,0.414,Letonia
2009-07-20,1.007,0.448,0.907,0.415,0.528,0.415,Letonia
2009-07-13,1.05,0.483,0.95,0.451,0.571,0.451,Letonia
2009-07-06,1.055,0.486,0.954,0.453,0.574,0.453,Letonia
2009-06-29,1.05,0.484,0.95,0.451,0.572,0.451,Letonia
2009-06-22,1.055,0.486,0.955,0.453,0.575,0.453,Letonia
2009-06-15,1.038,0.476,0.939,0.443,0.562,0.443,Letonia
2009-06-08,0.999,0.444,0.914,0.424,0.538,0.424,Letonia
2009-06-01,0.981,0.431,0.896,0.411,0.522,0.411,Letonia
2009-05-25,0.96,0.414,0.882,0.399,0.508,0.399,Letonia
2009-05-18,0.953,0.408,0.882,0.399,0.508,0.399,Letonia
2009-05-11,0.952,0.407,0.895,0.41,0.522,0.41,Letonia
2009-05-04,0.938,0.396,0.882,0.399,0.508,0.399,Letonia
2009-04-27,0.931,0.39,0.882,0.399,0.508,0.399,Letonia
2009-04-20,0.917,0.379,0.868,0.387,0.494,0.387,Letonia
2009-04-06,0.922,0.383,0.88,0.397,0.506,0.397,Letonia
2009-03-30,0.881,0.349,0.853,0.375,0.479,0.375,Letonia
2009-03-23,0.908,0.371,0.88,0.397,0.506,0.397,Letonia
2009-03-16,0.898,0.362,0.898,0.412,0.524,0.412,Letonia
2009-03-09,0.898,0.362,0.898,0.412,0.524,0.412,Letonia
2009-03-02,0.924,0.384,0.882,0.399,0.508,0.399,Letonia
2009-02-23,0.878,0.345,0.919,0.429,0.545,0.429,Letonia
2009-02-16,0.825,0.302,0.882,0.398,0.508,0.398,Letonia
2009-02-09,0.861,0.329,0.918,0.426,0.541,0.426,Letonia
2009-02-02,0.817,0.29,0.888,0.399,0.509,0.399,Letonia
2009-01-26,0.773,0.342,0.845,0.446,0.565,0.446,Letonia
2009-01-19,0.775,0.343,0.846,0.447,0.566,0.447,Letonia
2009-01-12,0.762,0.334,0.833,0.436,0.554,0.436,Letonia
2009-01-05,0.757,0.33,0.828,0.433,0.549,0.433,Letonia
2008-12-15,0.804,0.386,0.882,0.496,0.611,0.496,Letonia
2008-12-08,0.814,0.395,0.914,0.523,0.642,0.523,Letonia
2008-12-01,0.833,0.411,0.96,0.562,0.688,0.562,Letonia
2008-11-24,0.84,0.417,0.967,0.568,0.695,0.568,Letonia
2008-11-17,0.868,0.441,0.966,0.568,0.695,0.568,Letonia
2008-11-10,0.895,0.464,0.981,0.581,0.71,0.581,Letonia
2008-11-03,0.925,0.489,0.981,0.581,0.71,0.581,Letonia
2008-10-27,0.956,0.515,1.026,0.619,0.755,0.619,Letonia
2008-10-20,0.982,0.537,1.049,0.638,0.778,0.638,Letonia
2008-10-13,1.035,0.582,1.077,0.662,0.806,0.662,Letonia
2008-10-06,1.06,0.604,1.098,0.68,0.827,0.68,Letonia
2008-09-29,1.071,0.613,1.099,0.68,0.828,0.68,Letonia
2008-09-22,1.072,0.613,1.1,0.681,0.829,0.681,Letonia
2008-09-15,1.084,0.622,1.113,0.69,0.84,0.69,Letonia
2008-09-08,1.087,0.624,1.128,0.703,0.855,0.703,Letonia
2008-09-01,1.089,0.626,1.128,0.703,0.855,0.703,Letonia
2008-08-25,1.086,0.623,1.153,0.724,0.879,0.724,Letonia
2008-08-18,1.086,0.623,1.152,0.723,0.878,0.723,Letonia
2008-08-11,1.095,0.631,1.177,0.745,0.904,0.745,Letonia
2008-08-04,1.101,0.636,1.2,0.764,0.927,0.764,Letonia
2008-07-28,1.129,0.66,1.236,0.794,0.962,0.794,Letonia
2008-07-21,1.136,0.666,1.264,0.818,0.991,0.818,Letonia
2008-07-14,1.137,0.666,1.251,0.807,0.977,0.807,Letonia
2008-07-07,1.117,0.65,1.224,0.784,0.951,0.784,Letonia
2008-06-30,1.118,0.651,1.223,0.783,0.95,0.783,Letonia
2008-06-23,1.13,0.66,1.237,0.795,0.963,0.795,Letonia
2008-06-16,1.111,0.646,1.217,0.779,0.945,0.779,Letonia
2008-06-09,1.104,0.638,1.209,0.772,0.936,0.772,Letonia
2008-06-02,1.083,0.62,1.218,0.779,0.944,0.779,Letonia
2008-05-26,1.082,0.618,1.216,0.775,0.94,0.775,Letonia
2008-05-19,1.073,0.61,1.17,0.736,0.894,0.736,Letonia
2008-05-12,1.067,0.605,1.166,0.733,0.89,0.733,Letonia
2008-05-05,1.044,0.586,1.123,0.697,0.848,0.697,Letonia
2008-04-28,1.047,0.587,1.133,0.705,0.857,0.705,Letonia
2008-04-21,1.039,0.58,1.118,0.692,0.842,0.692,Letonia
2008-04-14,1.039,0.581,1.096,0.674,0.82,0.674,Letonia
2008-04-07,1.039,0.58,1.11,0.686,0.834,0.686,Letonia
2008-03-31,1.039,0.581,1.109,0.685,0.833,0.685,Letonia
2008-03-17,1.039,0.58,1.11,0.686,0.834,0.686,Letonia
2008-03-10,1.039,0.581,1.082,0.662,0.806,0.662,Letonia
2008-03-03,1.039,0.58,1.082,0.661,0.806,0.661,Letonia
2008-02-25,1.021,0.565,1.048,0.633,0.772,0.633,Letonia
2008-02-18,1.012,0.557,1.038,0.624,0.762,0.624,Letonia
2008-02-11,1.0,0.548,1.022,0.61,0.746,0.61,Letonia
2008-02-04,0.999,0.547,1.02,0.609,0.745,0.609,Letonia
2008-01-28,1.002,0.55,1.019,0.609,0.744,0.609,Letonia
2008-01-21,1.03,0.573,1.04,0.626,0.764,0.626,Letonia
2008-01-14,1.04,0.582,1.05,0.635,0.775,0.635,Letonia
2008-01-07,1.019,0.565,1.047,0.632,0.771,0.632,Letonia
2007-12-17,0.969,0.521,1.018,0.607,0.742,0.607,Letonia
2007-12-10,0.973,0.525,1.025,0.613,0.749,0.613,Letonia
2007-12-03,0.98,0.533,1.038,0.625,0.763,0.625,Letonia
2007-11-26,0.986,0.536,1.04,0.627,0.765,0.627,Letonia
2007-11-19,0.981,0.532,1.022,0.612,0.747,0.612,Letonia
2007-11-12,0.971,0.525,1.018,0.609,0.744,0.609,Letonia
2007-11-05,0.921,0.483,0.949,0.551,0.675,0.551,Letonia
2007-10-29,0.917,0.48,0.937,0.541,0.663,0.541,Letonia
2007-10-22,0.914,0.477,0.925,0.53,0.651,0.53,Letonia
2007-10-15,0.913,0.477,0.917,0.524,0.644,0.524,Letonia
2007-10-08,0.929,0.491,0.925,0.531,0.652,0.531,Letonia
2007-10-01,0.93,0.492,0.926,0.532,0.653,0.532,Letonia
2007-09-24,0.911,0.476,0.909,0.517,0.636,0.517,Letonia
2007-09-17,0.908,0.471,0.898,0.507,0.624,0.507,Letonia
2007-09-10,0.912,0.474,0.892,0.501,0.617,0.501,Letonia
2007-09-03,0.912,0.474,0.892,0.501,0.617,0.501,Letonia
2007-08-27,0.911,0.473,0.891,0.501,0.616,0.501,Letonia
2007-08-20,0.926,0.485,0.893,0.502,0.617,0.502,Letonia
2007-08-13,0.944,0.502,0.891,0.501,0.617,0.501,Letonia
2007-08-06,0.959,0.512,0.896,0.503,0.619,0.503,Letonia
2007-07-30,0.959,0.513,0.897,0.505,0.621,0.505,Letonia
2007-07-23,0.956,0.51,0.895,0.503,0.619,0.503,Letonia
2007-07-16,0.956,0.511,0.889,0.498,0.613,0.498,Letonia
2007-07-09,0.956,0.511,0.881,0.492,0.606,0.492,Letonia
2007-07-02,0.958,0.511,0.883,0.493,0.607,0.493,Letonia
2007-06-25,0.959,0.513,0.885,0.494,0.609,0.494,Letonia
2007-06-18,0.952,0.507,0.88,0.49,0.604,0.49,Letonia
2007-06-11,0.953,0.508,0.882,0.492,0.605,0.492,Letonia
2007-06-04,0.961,0.514,0.883,0.493,0.607,0.493,Letonia
2007-05-28,0.949,0.504,0.883,0.493,0.607,0.493,Letonia
2007-05-21,0.949,0.504,0.883,0.493,0.607,0.493,Letonia
2007-05-14,0.962,0.515,0.883,0.493,0.607,0.493,Letonia
2007-05-07,0.937,0.494,0.883,0.493,0.607,0.493,Letonia
2007-04-30,0.92,0.48,0.88,0.491,0.604,0.491,Letonia
2007-04-23,0.921,0.482,0.877,0.489,0.602,0.489,Letonia
2007-04-16,0.897,0.463,0.859,0.475,0.585,0.475,Letonia
2007-04-02,0.861,0.435,0.844,0.464,0.573,0.464,Letonia
2007-03-26,0.843,0.42,0.831,0.454,0.56,0.454,Letonia
2007-03-19,0.861,0.435,0.853,0.472,0.582,0.472,Letonia
2007-03-12,0.855,0.429,0.853,0.472,0.582,0.472,Letonia
2007-03-05,0.835,0.412,0.858,0.475,0.586,0.475,Letonia
2007-02-26,0.815,0.394,0.844,0.463,0.572,0.463,Letonia
2007-02-19,0.815,0.394,0.844,0.463,0.571,0.463,Letonia
2007-02-12,0.816,0.391,0.851,0.466,0.575,0.466,Letonia
2007-02-05,0.801,0.379,0.828,0.446,0.552,0.446,Letonia
2007-01-29,0.811,0.387,0.83,0.448,0.554,0.448,Letonia
2007-01-22,0.827,0.401,0.847,0.463,0.571,0.463,Letonia
2007-01-15,0.844,0.416,0.864,0.477,0.589,0.477,Letonia
2007-01-08,0.844,0.416,0.864,0.477,0.588,0.477,Letonia
2006-12-18,0.803,0.405,0.837,0.475,0.584,0.475,Letonia
2006-12-11,0.798,0.401,0.837,0.474,0.583,0.474,Letonia
2006-12-04,0.787,0.392,0.837,0.474,0.583,0.474,Letonia
2006-11-27,0.79,0.394,0.837,0.474,0.583,0.474,Letonia
2006-11-20,0.788,0.393,0.832,0.47,0.579,0.47,Letonia
2006-11-13,0.79,0.394,0.833,0.471,0.579,0.471,Letonia
2006-11-06,0.79,0.394,0.835,0.472,0.58,0.472,Letonia
2006-10-30,0.789,0.392,0.84,0.477,0.586,0.477,Letonia
2006-10-23,0.797,0.4,0.841,0.477,0.586,0.477,Letonia
2006-10-16,0.828,0.425,0.841,0.477,0.586,0.477,Letonia
2006-10-09,0.83,0.428,0.84,0.477,0.586,0.477,Letonia
2006-10-02,0.833,0.43,0.849,0.484,0.595,0.484,Letonia
2006-09-25,0.843,0.439,0.855,0.489,0.6,0.489,Letonia
2006-09-18,0.858,0.451,0.865,0.497,0.611,0.497,Letonia
2006-09-11,0.899,0.486,0.883,0.513,0.629,0.513,Letonia
2006-09-04,0.954,0.533,0.875,0.506,0.621,0.506,Letonia
2006-08-28,0.953,0.531,0.875,0.506,0.621,0.506,Letonia
2006-08-21,0.967,0.544,0.891,0.519,0.637,0.519,Letonia
2006-08-14,0.963,0.54,0.894,0.522,0.639,0.522,Letonia
2006-08-07,0.961,0.539,0.911,0.536,0.657,0.536,Letonia
2006-07-31,0.955,0.534,0.911,0.536,0.657,0.536,Letonia
2006-07-24,0.955,0.534,0.911,0.536,0.657,0.536,Letonia
2006-07-17,0.955,0.534,0.912,0.537,0.658,0.537,Letonia
2006-07-10,0.951,0.53,0.912,0.538,0.658,0.538,Letonia
2006-07-03,0.951,0.53,0.912,0.538,0.658,0.538,Letonia
2006-06-26,0.951,0.53,0.912,0.538,0.658,0.538,Letonia
2006-06-19,0.958,0.536,0.927,0.55,0.672,0.55,Letonia
2006-06-12,0.958,0.536,0.927,0.55,0.672,0.55,Letonia
2006-06-05,0.958,0.536,0.927,0.55,0.672,0.55,Letonia
2006-05-29,0.96,0.538,0.927,0.55,0.672,0.55,Letonia
2006-05-22,0.957,0.535,0.934,0.556,0.68,0.556,Letonia
2006-05-15,0.958,0.536,0.934,0.556,0.68,0.556,Letonia
2006-05-08,0.944,0.524,0.934,0.556,0.68,0.556,Letonia
2006-05-01,0.929,0.512,0.921,0.545,0.667,0.545,Letonia
2006-04-24,0.912,0.497,0.911,0.536,0.657,0.536,Letonia
2006-04-10,0.84,0.436,0.838,0.474,0.583,0.474,Letonia
2006-04-03,0.835,0.432,0.819,0.458,0.565,0.458,Letonia
2006-03-27,0.813,0.413,0.812,0.452,0.557,0.452,Letonia
2006-03-20,0.822,0.421,0.848,0.483,0.593,0.483,Letonia
2006-03-13,0.846,0.441,0.858,0.491,0.603,0.491,Letonia
2006-03-06,0.804,0.406,0.83,0.468,0.576,0.468,Letonia
2006-02-27,0.84,0.436,0.865,0.497,0.61,0.497,Letonia
2006-02-20,0.838,0.434,0.846,0.481,0.592,0.481,Letonia
2006-02-13,0.819,0.418,0.823,0.462,0.569,0.462,Letonia
2006-02-06,0.853,0.447,0.85,0.485,0.596,0.485,Letonia
2006-01-30,0.872,0.463,0.868,0.5,0.613,0.5,Letonia
2006-01-23,0.862,0.455,0.855,0.489,0.601,0.489,Letonia
2006-01-16,0.855,0.449,0.855,0.489,0.601,0.489,Letonia
2006-01-09,0.846,0.441,0.855,0.489,0.601,0.489,Letonia
2005-12-19,0.83,0.428,0.844,0.48,0.59,0.48,Letonia
2005-12-12,0.829,0.427,0.829,0.467,0.575,0.467,Letonia
2005-12-05,0.83,0.427,0.831,0.469,0.577,0.469,Letonia
2005-11-28,0.809,0.41,0.807,0.449,0.553,0.449,Letonia
2005-11-21,0.839,0.435,0.853,0.488,0.599,0.488,Letonia
2005-11-14,0.847,0.442,0.867,0.499,0.613,0.499,Letonia
2005-11-07,0.85,0.445,0.884,0.514,0.63,0.514,Letonia
2005-10-24,0.876,0.467,0.889,0.518,0.635,0.518,Letonia
2005-10-17,0.9,0.487,0.894,0.523,0.64,0.523,Letonia
2005-10-10,0.927,0.51,0.901,0.528,0.647,0.528,Letonia
2005-10-03,0.91,0.495,0.863,0.496,0.609,0.496,Letonia
2005-09-26,0.915,0.5,0.865,0.497,0.611,0.497,Letonia
2005-09-19,0.918,0.502,0.868,0.5,0.614,0.5,Letonia
2005-09-12,0.942,0.523,0.879,0.509,0.625,0.509,Letonia
2005-09-05,0.998,0.57,0.895,0.523,0.641,0.523,Letonia
2005-08-29,0.865,0.457,0.859,0.492,0.605,0.492,Letonia
2005-08-22,0.868,0.46,0.845,0.48,0.591,0.48,Letonia
2005-08-15,0.842,0.438,0.836,0.473,0.582,0.473,Letonia
2005-08-08,0.842,0.438,0.836,0.473,0.582,0.473,Letonia
2005-08-01,0.838,0.434,0.835,0.472,0.58,0.472,Letonia
2005-07-25,0.839,0.435,0.835,0.472,0.58,0.472,Letonia
2005-07-18,0.835,0.432,0.836,0.473,0.582,0.473,Letonia
2005-07-11,0.832,0.429,0.836,0.473,0.582,0.473,Letonia
2005-07-04,0.812,0.412,0.817,0.457,0.563,0.457,Letonia
2005-06-27,0.809,0.41,0.814,0.455,0.56,0.455,Letonia
2005-06-20,0.802,0.404,0.808,0.449,0.553,0.449,Letonia
2005-06-13,0.79,0.394,0.79,0.434,0.536,0.434,Letonia
2005-06-06,0.772,0.378,0.772,0.418,0.517,0.418,Letonia
2005-05-30,0.772,0.378,0.772,0.418,0.517,0.418,Letonia
2005-05-23,0.786,0.39,0.781,0.427,0.527,0.427,Letonia
2005-05-16,0.786,0.39,0.782,0.427,0.527,0.427,Letonia
2005-05-09,0.784,0.389,0.781,0.427,0.527,0.427,Letonia
2005-05-02,0.789,0.393,0.789,0.433,0.534,0.433,Letonia
2005-04-25,0.789,0.392,0.781,0.427,0.553,0.448,Letonia
2005-04-18,0.796,0.399,0.789,0.433,0.56,0.454,Letonia
2005-04-11,0.789,0.393,0.789,0.433,0.56,0.454,Letonia
2005-04-04,0.76,0.368,0.759,0.407,0.53,0.429,Letonia
2005-03-21,0.745,0.356,0.744,0.395,0.515,0.417,Letonia
2005-03-14,0.746,0.356,0.739,0.39,0.51,0.412,Letonia
2005-03-07,0.74,0.351,0.725,0.379,0.496,0.401,Letonia
2005-02-28,0.725,0.339,0.72,0.374,0.491,0.396,Letonia
2005-02-21,0.73,0.343,0.72,0.374,0.491,0.396,Letonia
2005-02-14,0.73,0.343,0.714,0.37,0.485,0.391,Letonia
2005-02-07,0.723,0.337,0.71,0.366,0.481,0.387,Letonia
2005-01-31,0.714,0.329,0.702,0.36,0.474,0.381,Letonia
2005-01-24,0.714,0.329,0.702,0.36,0.474,0.381,Letonia
2005-01-17,0.717,0.332,0.703,0.36,0.474,0.381,Letonia
2005-01-10,0.716,0.331,0.702,0.359,0.473,0.381,Letonia
2005-01-03,0.717,0.332,0.702,0.36,0.473,0.381,Letonia
2022-10-31,1.705,0.943,1.905,1.203,1.388,1.126,Lituania
2022-10-24,1.713,0.95,1.908,1.205,1.377,1.117,Lituania
2022-10-17,1.698,0.937,1.912,1.208,1.41,1.145,Lituania
2022-10-10,1.707,0.945,1.871,1.174,1.395,1.132,Lituania
2022-10-03,1.65,0.898,1.764,1.086,1.18,0.954,Lituania
2022-09-26,1.655,0.902,1.774,1.094,1.157,0.935,Lituania
2022-09-19,1.661,0.907,1.791,1.108,1.188,0.961,Lituania
2022-09-12,1.7,0.939,1.832,1.142,1.265,1.024,Lituania
2022-09-05,1.726,0.96,1.842,1.15,1.271,1.029,Lituania
2022-08-29,1.759,0.988,1.841,1.15,1.346,1.091,Lituania
2022-08-22,1.765,0.993,1.788,1.106,1.24,1.004,Lituania
2022-08-15,1.763,0.991,1.759,1.082,1.172,0.948,Lituania
2022-08-08,1.784,1.009,1.777,1.097,1.154,0.932,Lituania
2022-08-01,1.827,1.044,1.821,1.133,1.271,1.029,Lituania
2022-07-25,1.867,1.077,1.861,1.166,1.267,1.026,Lituania
2022-07-18,1.905,1.109,1.894,1.194,1.382,1.121,Lituania
2022-07-11,1.947,1.143,1.933,1.225,1.362,1.104,Lituania
2022-07-04,1.985,1.174,1.974,1.26,1.434,1.164,Lituania
2022-06-27,2.048,1.227,2.007,1.287,1.504,1.222,Lituania
2022-06-20,2.065,1.241,2.009,1.288,1.515,1.231,Lituania
2022-06-13,2.062,1.239,1.932,1.225,1.452,1.179,Lituania
2022-06-06,2.029,1.211,1.863,1.168,1.35,1.094,Lituania
2022-05-30,1.909,1.112,1.776,1.096,1.218,0.985,Lituania
2022-05-23,1.857,1.069,1.772,1.092,1.179,0.954,Lituania
2022-05-16,1.802,1.023,1.79,1.107,1.244,1.007,Lituania
2022-05-09,1.746,0.977,1.773,1.093,1.263,1.023,Lituania
2022-05-02,1.704,0.942,1.764,1.086,1.299,1.052,Lituania
2022-04-25,1.672,0.916,1.727,1.055,1.214,0.982,Lituania
2022-04-11,1.684,0.926,1.75,1.074,1.127,0.91,Lituania
2022-04-04,1.697,0.937,1.776,1.096,1.183,0.957,Lituania
2022-03-28,1.725,0.96,1.818,1.131,1.191,0.963,Lituania
2022-03-21,1.731,0.965,1.817,1.13,1.177,0.951,Lituania
2022-03-14,1.773,0.999,1.866,1.17,1.201,0.972,Lituania
2022-03-07,1.662,0.907,1.671,1.009,1.17,0.946,Lituania
2022-02-28,1.552,0.816,1.527,0.89,0.933,0.75,Lituania
2022-02-21,1.51,0.782,1.462,0.836,0.887,0.712,Lituania
2022-02-14,1.497,0.771,1.448,0.825,0.892,0.716,Lituania
2022-02-07,1.491,0.766,1.439,0.817,0.878,0.705,Lituania
2022-01-31,1.473,0.751,1.407,0.791,0.835,0.669,Lituania
2022-01-24,1.463,0.743,1.388,0.775,0.796,0.637,Lituania
2022-01-17,1.454,0.735,1.37,0.76,0.756,0.603,Lituania
2022-01-10,1.45,0.732,1.356,0.749,0.76,0.607,Lituania
2022-01-03,1.447,0.73,1.348,0.742,0.738,0.589,Lituania
2021-12-20,1.459,0.74,1.36,0.752,0.724,0.577,Lituania
2021-12-13,1.448,0.731,1.347,0.741,0.707,0.563,Lituania
2021-12-06,1.457,0.738,1.351,0.745,0.702,0.559,Lituania
2021-11-29,1.469,0.748,1.363,0.755,0.723,0.576,Lituania
2021-11-22,1.466,0.746,1.357,0.749,0.717,0.571,Lituania
2021-11-15,1.467,0.746,1.367,0.758,0.721,0.575,Lituania
2021-11-08,1.442,0.726,1.344,0.738,0.733,0.585,Lituania
2021-11-01,1.399,0.69,1.309,0.71,0.736,0.587,Lituania
2021-10-25,1.428,0.714,1.344,0.739,0.736,0.587,Lituania
2021-10-18,1.406,0.696,1.315,0.715,0.744,0.594,Lituania
2021-10-11,1.375,0.671,1.294,0.697,0.722,0.575,Lituania
2021-10-04,1.344,0.645,1.252,0.662,0.685,0.545,Lituania
2021-09-27,1.325,0.629,1.219,0.635,0.669,0.532,Lituania
2021-09-20,1.316,0.622,1.2,0.62,0.637,0.506,Lituania
2021-09-13,1.312,0.619,1.195,0.616,0.628,0.498,Lituania
2021-09-06,1.302,0.61,1.206,0.624,0.625,0.495,Lituania
2021-08-30,1.288,0.599,1.173,0.598,0.615,0.487,Lituania
2021-08-23,1.29,0.6,1.174,0.598,0.574,0.453,Lituania
2021-08-16,1.3,0.608,1.183,0.606,0.586,0.463,Lituania
2021-08-09,1.304,0.612,1.181,0.604,0.583,0.461,Lituania
2021-08-02,1.303,0.611,1.183,0.606,0.597,0.472,Lituania
2021-07-26,1.296,0.605,1.179,0.603,0.593,0.469,Lituania
2021-07-19,1.301,0.609,1.178,0.601,0.594,0.47,Lituania
2021-07-12,1.286,0.597,1.168,0.593,0.596,0.471,Lituania
2021-07-05,1.271,0.585,1.145,0.574,0.596,0.471,Lituania
2021-06-28,1.267,0.581,1.141,0.571,0.591,0.468,Lituania
2021-06-21,1.258,0.574,1.135,0.566,0.591,0.468,Lituania
2021-06-14,1.249,0.566,1.128,0.56,0.584,0.462,Lituania
2021-06-07,1.244,0.562,1.123,0.556,0.576,0.455,Lituania
2021-05-31,1.234,0.554,1.109,0.544,0.551,0.434,Lituania
2021-05-24,1.237,0.556,1.127,0.56,0.561,0.442,Lituania
2021-05-17,1.235,0.554,1.108,0.544,0.568,0.448,Lituania
2021-05-10,1.232,0.552,1.105,0.541,0.567,0.447,Lituania
2021-05-03,1.219,0.541,1.093,0.532,0.553,0.436,Lituania
2021-04-26,1.217,0.54,1.092,0.531,0.55,0.433,Lituania
2021-04-19,1.217,0.539,1.093,0.532,0.554,0.436,Lituania
2021-04-12,1.213,0.536,1.096,0.534,0.545,0.429,Lituania
2021-03-29,1.223,0.544,1.124,0.557,0.549,0.432,Lituania
2021-03-22,1.227,0.548,1.127,0.559,0.546,0.43,Lituania
2021-03-15,1.227,0.548,1.134,0.565,0.564,0.445,Lituania
2021-03-08,1.202,0.527,1.126,0.558,0.561,0.442,Lituania
2021-03-01,1.192,0.519,1.127,0.559,0.551,0.434,Lituania
2021-02-22,1.167,0.498,1.109,0.545,0.548,0.432,Lituania
2021-02-15,1.151,0.485,1.087,0.526,0.537,0.422,Lituania
2021-02-08,1.136,0.473,1.069,0.511,0.528,0.415,Lituania
2021-02-01,1.117,0.457,1.046,0.493,0.49,0.383,Lituania
2021-01-25,1.117,0.457,1.046,0.492,0.487,0.381,Lituania
2021-01-18,1.115,0.455,1.042,0.489,0.489,0.383,Lituania
2021-01-11,1.101,0.444,1.024,0.474,0.472,0.369,Lituania
2020-12-21,1.095,0.439,1.012,0.464,0.468,0.366,Lituania
2020-12-14,1.088,0.433,0.998,0.453,0.46,0.359,Lituania
2020-12-07,1.078,0.425,0.982,0.439,0.466,0.364,Lituania
2020-11-30,1.076,0.423,0.967,0.427,0.457,0.356,Lituania
2020-11-23,1.074,0.422,0.961,0.422,0.408,0.316,Lituania
2020-11-16,1.069,0.417,0.943,0.408,0.39,0.301,Lituania
2020-11-09,1.076,0.424,0.95,0.413,0.379,0.292,Lituania
2020-11-02,1.063,0.413,0.935,0.4,0.379,0.292,Lituania
2020-10-26,1.069,0.417,0.938,0.403,0.386,0.298,Lituania
2020-10-19,1.074,0.421,0.941,0.406,0.392,0.303,Lituania
2020-10-12,1.079,0.426,0.947,0.41,0.392,0.303,Lituania
2020-10-05,1.074,0.422,0.947,0.411,0.379,0.292,Lituania
2020-09-28,1.081,0.427,0.955,0.417,0.384,0.296,Lituania
2020-09-21,1.083,0.429,0.959,0.421,0.387,0.298,Lituania
2020-09-14,1.086,0.432,0.967,0.427,0.379,0.292,Lituania
2020-08-17,1.087,0.432,0.977,0.435,0.414,0.321,Lituania
2020-08-10,1.089,0.434,0.972,0.431,0.416,0.322,Lituania
2020-06-08,1.01,0.369,0.912,0.382,0.38,0.293,Lituania
2020-06-01,0.995,0.356,0.899,0.371,0.36,0.276,Lituania
2020-05-25,0.986,0.349,0.903,0.374,0.36,0.276,Lituania
2020-05-18,0.974,0.339,0.88,0.355,0.351,0.269,Lituania
2020-05-11,0.977,0.341,0.883,0.358,0.342,0.261,Lituania
2020-05-04,0.999,0.36,0.903,0.374,0.331,0.252,Lituania
2020-04-27,1.03,0.385,0.928,0.395,0.324,0.246,Lituania
2020-04-20,1.058,0.408,0.952,0.415,0.363,0.279,Lituania
2020-04-06,1.081,0.427,0.968,0.428,0.378,0.291,Lituania
2020-03-30,1.087,0.433,0.98,0.438,0.38,0.293,Lituania
2020-03-23,1.113,0.453,1.005,0.458,0.382,0.295,Lituania
2020-03-16,1.14,0.476,1.056,0.5,0.457,0.357,Lituania
2020-03-09,1.196,0.523,1.11,0.545,0.501,0.393,Lituania
2020-03-02,1.211,0.535,1.137,0.567,0.582,0.46,Lituania
2020-02-24,1.218,0.54,1.139,0.569,0.612,0.485,Lituania
2020-02-17,1.217,0.54,1.132,0.564,0.613,0.485,Lituania
2020-02-10,1.223,0.544,1.15,0.578,0.606,0.479,Lituania
2020-02-03,1.233,0.553,1.169,0.594,0.623,0.494,Lituania
2020-01-27,1.246,0.564,1.176,0.6,0.656,0.521,Lituania
2020-01-20,1.246,0.564,1.18,0.603,0.667,0.53,Lituania
2020-01-13,1.249,0.566,1.179,0.602,0.678,0.54,Lituania
2020-01-06,1.242,0.56,1.181,0.604,0.69,0.55,Lituania
2019-12-16,1.209,0.565,1.144,0.598,0.637,0.506,Lituania
2019-12-09,1.207,0.563,1.143,0.598,0.657,0.522,Lituania
2019-12-02,1.21,0.566,1.147,0.601,0.656,0.521,Lituania
2019-11-25,1.211,0.566,1.143,0.598,0.653,0.519,Lituania
2019-11-18,1.211,0.566,1.142,0.597,0.659,0.523,Lituania
2019-11-11,1.213,0.568,1.143,0.597,0.654,0.519,Lituania
2019-11-04,1.21,0.565,1.144,0.599,0.637,0.506,Lituania
2019-10-28,1.211,0.567,1.142,0.597,0.648,0.514,Lituania
2019-10-21,1.211,0.566,1.139,0.594,0.645,0.512,Lituania
2019-10-14,1.215,0.569,1.14,0.595,0.65,0.516,Lituania
2019-10-07,1.217,0.571,1.14,0.595,0.646,0.513,Lituania
2019-09-30,1.237,0.588,1.149,0.603,0.655,0.52,Lituania
2019-09-23,1.241,0.591,1.163,0.614,0.668,0.531,Lituania
2019-09-16,1.222,0.576,1.143,0.597,0.636,0.504,Lituania
2019-09-09,1.23,0.582,1.138,0.594,0.631,0.501,Lituania
2019-09-02,1.238,0.588,1.143,0.597,0.626,0.496,Lituania
2019-08-26,1.234,0.586,1.146,0.6,0.623,0.494,Lituania
